invoice_id,client_industry,client_credit_rating,client_company_size,payment_method,has_dispute_history,collateral_or_guarantee,payment_terms_days,invoice_amount_kes,client_relationship_years,prior_late_payments_count,discount_offered_pct,days_outstanding_avg_historical,guarantee_value_kes,economic_sector_growth_rate_pct,payment_risk_category
1144,Technology,Fair,Medium,Mobile Money,No,Yes,90,431459.0,8.4,0,1.97,19.0,451104.6325249518,4.57,On-Time
1145,Manufacturing,Fair,Medium,Cheque,No,No,60,198828.0,3.4,1,2.04,24.1,,2.21,Late
1146,Manufacturing,Fair,Small,Bank Transfer,No,Yes,15,256313.0,13.2,1,3.43,26.1,156828.49449135648,2.17,On-Time
1147,Manufacturing,Excellent,Small,Bank Transfer,No,No,30,100676.0,11.1,1,3.36,35.0,,3.06,On-Time
1148,Healthcare,Poor,Large,Bank Transfer,No,No,30,216808.0,4.7,1,2.45,18.9,,3.41,Late
1149,Construction,Fair,Small,Bank Transfer,No,No,30,144274.0,4.3,2,1.17,21.7,,0.5,On-Time
1150,Retail,Excellent,Medium,Mobile Money,No,No,45,277098.0,3.4,1,0.11,17.3,,1.1,On-Time
1151,Manufacturing,Excellent,Small,Mobile Money,No,Yes,15,192492.0,7.8,3,2.51,33.6,197279.6022202746,2.3,On-Time
1152,Manufacturing,Fair,Enterprise,Cheque,No,No,30,607197.0,10.5,1,3.41,28.6,,1.55,Late
1153,Healthcare,Excellent,Small,Bank Transfer,No,No,45,175010.0,4.1,0,3.07,11.6,,3.25,On-Time
1154,Construction,Fair,Large,Mobile Money,No,Yes,30,187986.0,10.9,2,1.67,39.4,103313.86973738679,0.38,Late
1155,Construction,Excellent,Small,Cheque,No,No,45,190183.0,9.3,1,1.73,24.9,,0.4,On-Time
1156,Manufacturing,Poor,Medium,Bank Transfer,No,No,30,532559.0,5.0,0,2.66,1.8,,2.04,On-Time
1157,Retail,Excellent,Small,Bank Transfer,No,No,30,488754.0,3.9,0,2.01,26.9,,1.31,On-Time
1158,Technology,Excellent,Large,Cheque,No,No,60,333741.0,7.9,0,2.3,20.4,,4.63,On-Time
1159,Construction,Excellent,Small,Mobile Money,No,No,15,248972.0,2.1,2,0.0,25.8,,0.24,On-Time
1160,Retail,Fair,Medium,Letter of Credit,No,Yes,90,275913.0,4.7,1,2.35,28.7,249554.07256645654,0.64,Late
1161,Healthcare,Poor,Large,Letter of Credit,No,No,15,103096.0,5.5,2,1.13,26.3,,3.17,Late
1162,Retail,Good,Medium,Bank Transfer,Yes,Yes,30,259061.0,11.6,1,0.24,31.2,213062.73655114905,1.71,On-Time
1163,Technology,Excellent,Medium,Bank Transfer,No,Yes,45,450857.0,3.2,2,1.45,32.4,421397.5206361224,4.41,On-Time
1164,Manufacturing,Good,Large,Mobile Money,Yes,No,30,544349.0,0.7,2,0.17,34.8,,2.48,On-Time
1165,Manufacturing,Fair,Large,Bank Transfer,Yes,Yes,15,424476.0,3.8,0,0.31,21.8,330037.3374482628,1.77,On-Time
1166,Technology,Good,Enterprise,Mobile Money,No,Yes,45,284479.0,8.1,3,1.3,54.1,303665.39217587764,4.56,On-Time
1167,Technology,Excellent,Small,Mobile Money,No,Yes,60,180170.0,4.7,0,3.99,7.1,165873.90024436184,4.65,On-Time
1168,Healthcare,Good,Small,Bank Transfer,No,No,30,400748.0,2.5,1,4.25,16.3,,2.93,On-Time
1169,Retail,Good,Medium,Bank Transfer,No,No,45,643422.0,2.3,2,1.45,38.7,,1.03,On-Time
1170,Manufacturing,Fair,Large,Letter of Credit,Yes,No,30,517982.0,7.0,2,1.56,18.6,,2.37,Severely Late
1171,Retail,Good,Small,Bank Transfer,No,No,30,147426.0,8.9,1,0.4,26.3,,1.72,On-Time
1172,Healthcare,Fair,Small,Letter of Credit,No,No,45,985786.0,8.6,2,1.61,25.8,,3.06,On-Time
1173,Healthcare,Excellent,Small,Cheque,No,Yes,30,188668.0,3.0,1,2.1,24.2,186139.15499795746,1.84,On-Time
1174,Manufacturing,Good,Large,Bank Transfer,No,Yes,30,402565.0,19.6,2,4.25,32.6,273414.8281691569,1.87,On-Time
1175,Manufacturing,Fair,Medium,Bank Transfer,No,No,15,154905.0,4.7,1,4.22,16.3,,2.47,On-Time
1176,Retail,Good,Enterprise,Mobile Money,Yes,No,45,672798.0,2.0,0,0.74,12.1,,1.76,On-Time
1177,Healthcare,Good,Enterprise,Bank Transfer,No,Yes,15,245658.0,10.1,3,3.21,41.1,121288.10163668687,3.04,On-Time
1178,Retail,Excellent,Enterprise,Mobile Money,No,No,90,192558.0,3.9,2,2.79,42.1,,2.04,Late
1179,Construction,Good,Small,Bank Transfer,No,No,30,538472.0,1.9,1,0.31,32.7,,1.07,On-Time
1180,Construction,Excellent,Large,Bank Transfer,No,No,30,577956.0,13.0,1,1.72,16.8,,0.78,On-Time
1181,Retail,Fair,Medium,Bank Transfer,No,No,30,214014.0,11.3,0,2.63,27.2,,1.51,On-Time
1182,Retail,Excellent,Enterprise,Bank Transfer,No,No,60,117791.0,4.0,1,1.91,18.8,,2.35,Late
1183,Healthcare,Excellent,Small,Mobile Money,Yes,Yes,30,95776.0,10.9,0,0.0,8.0,61898.77274848513,3.27,On-Time
1184,Healthcare,Good,Small,Letter of Credit,No,No,30,579388.0,6.9,1,1.53,37.2,,2.92,On-Time
1185,Retail,Fair,Large,Bank Transfer,Yes,Yes,30,247682.0,1.5,0,3.54,6.0,283455.7880477611,1.67,On-Time
1186,Manufacturing,Good,Small,Bank Transfer,Yes,No,15,211585.0,7.1,0,1.6,13.8,,2.04,On-Time
1187,Construction,Good,Large,Bank Transfer,No,No,30,339782.0,0.6,0,2.76,26.2,,1.39,On-Time
1188,Technology,Poor,Medium,Bank Transfer,No,No,15,329643.0,3.0,0,1.53,19.6,,4.98,On-Time
1189,Manufacturing,Excellent,Large,Bank Transfer,No,No,60,447334.0,9.5,1,1.74,37.7,,2.65,On-Time
1190,Retail,Good,Large,Bank Transfer,No,No,90,358979.0,11.8,0,3.6,19.7,,2.15,Late
1191,Healthcare,Poor,Small,Mobile Money,No,No,90,283090.0,5.2,1,1.65,29.6,,2.42,Severely Late
1192,Manufacturing,Good,Medium,Letter of Credit,No,Yes,15,409415.0,2.4,5,1.37,56.1,331710.867049267,2.3,On-Time
1193,Construction,Excellent,Medium,Mobile Money,No,No,30,332436.0,1.4,1,1.65,21.0,,1.27,On-Time
1194,Healthcare,Fair,Large,Bank Transfer,No,Yes,30,500858.0,9.0,2,1.32,34.7,453040.0744035396,2.84,On-Time
1195,Construction,Poor,Small,Mobile Money,Yes,No,60,247325.0,8.7,1,1.01,25.0,,0.78,Severely Late
1196,Construction,Fair,Small,Letter of Credit,No,Yes,15,325039.0,8.3,0,5.13,25.3,384183.86543044524,0.31,Late
1197,Manufacturing,Poor,Small,Bank Transfer,No,No,45,167358.0,1.7,0,3.04,9.3,,1.84,On-Time
1198,Healthcare,Good,Large,Mobile Money,No,No,90,427849.0,11.6,1,1.31,23.9,,3.47,On-Time
1199,Healthcare,Fair,Medium,Cheque,Yes,Yes,45,397787.0,2.1,0,2.14,19.9,334897.5900505238,3.16,Late
1200,Manufacturing,Fair,Small,Bank Transfer,No,Yes,60,1375814.0,7.8,2,1.26,30.2,1056835.0571807886,2.19,Late
1201,Construction,Fair,Small,Bank Transfer,No,Yes,45,585893.0,2.2,0,2.3,16.1,702176.6044485873,0.88,Late
1202,Manufacturing,Fair,Medium,Cheque,No,Yes,30,274716.0,2.4,2,1.56,28.6,180158.51605767818,2.04,Late
1203,Technology,Fair,Small,Letter of Credit,No,No,30,451839.0,9.1,2,1.23,30.6,,3.84,On-Time
1204,Technology,Good,Medium,Bank Transfer,No,Yes,60,1013546.0,1.1,1,0.69,26.1,1056244.0527506743,4.43,On-Time
1205,Retail,Fair,Small,Cheque,No,No,15,124793.0,0.9,1,2.65,15.8,,1.81,Late
1206,Construction,Good,Medium,Mobile Money,No,No,30,299447.0,11.3,1,2.72,20.4,,1.03,On-Time
1207,Manufacturing,Excellent,Medium,Mobile Money,No,Yes,60,33387.0,3.5,0,1.9,11.6,37362.58715144841,1.68,On-Time
1208,Manufacturing,Poor,Medium,Letter of Credit,No,No,30,94159.0,1.2,3,2.58,32.5,,2.11,Late
1209,Healthcare,Excellent,Medium,Bank Transfer,No,No,15,691163.0,2.2,2,0.43,36.9,,2.84,On-Time
1210,Construction,Good,Medium,Mobile Money,No,No,90,100232.0,1.3,0,2.87,9.7,,0.9,Late
1211,Retail,Good,Medium,Mobile Money,No,No,30,295638.0,7.8,1,0.67,17.5,,1.23,On-Time
1212,Healthcare,Excellent,Large,Letter of Credit,No,No,60,97388.0,8.9,0,1.51,19.6,,3.06,On-Time
1213,Retail,Good,Small,Letter of Credit,No,Yes,60,454249.0,4.6,5,0.28,55.4,403679.58178637153,1.0,Severely Late
1214,Technology,Good,Large,Bank Transfer,Yes,No,90,391931.0,1.1,2,4.62,33.6,,4.71,Severely Late
1215,Technology,Poor,Small,Mobile Money,No,No,90,725965.0,2.5,1,2.76,33.9,,3.81,Severely Late
1216,Technology,Poor,Small,Bank Transfer,No,No,90,204373.0,5.1,1,1.22,24.4,,4.29,Late
1217,Construction,Fair,Large,Mobile Money,No,No,60,1105440.0,5.7,0,3.88,8.9,,0.78,Late
1218,Manufacturing,Fair,Large,Letter of Credit,Yes,No,30,366340.0,1.9,2,3.26,44.7,,1.9,On-Time
1219,Manufacturing,Good,Medium,Bank Transfer,Yes,Yes,60,481608.0,1.4,0,2.01,14.1,426233.5775969506,2.4,On-Time
1220,Manufacturing,Excellent,Large,Bank Transfer,Yes,No,30,444830.0,15.7,0,1.22,20.6,,2.07,On-Time
1221,Healthcare,Good,Small,Letter of Credit,No,No,60,396127.0,5.1,2,0.95,28.9,,3.67,On-Time
1222,Manufacturing,Good,Small,Bank Transfer,No,Yes,30,265306.0,4.0,1,2.33,30.2,236048.4831029893,2.22,On-Time
1223,Healthcare,Excellent,Small,Bank Transfer,No,No,30,556362.0,8.4,0,2.93,21.4,,3.57,On-Time
1224,Retail,Fair,Large,Mobile Money,No,No,15,491744.0,5.3,2,2.09,43.3,,1.15,On-Time
1225,Healthcare,Good,Enterprise,Bank Transfer,Yes,No,45,117814.0,4.0,3,1.86,37.9,,3.04,On-Time
1226,Technology,Poor,Small,Mobile Money,Yes,Yes,60,362453.0,7.3,0,1.72,0.0,397961.4682916089,4.34,Severely Late
1227,Technology,Poor,Small,Cheque,Yes,Yes,15,542204.0,3.5,0,0.51,19.8,438017.43312111136,4.68,On-Time
1228,Technology,Good,Small,Letter of Credit,No,No,30,135335.0,4.3,0,1.06,7.7,,4.04,On-Time
1229,Technology,Excellent,Small,Bank Transfer,No,No,15,408741.0,4.5,0,0.34,26.7,,4.3,On-Time
1230,Healthcare,Excellent,Small,Cheque,Yes,No,15,428702.0,3.9,1,2.4,31.7,,3.28,On-Time
1231,Retail,Fair,Large,Mobile Money,No,No,15,584867.0,9.7,0,1.54,6.6,,0.46,On-Time
1232,Technology,Good,Large,Letter of Credit,Yes,No,30,177780.0,3.9,1,1.93,23.7,,4.49,On-Time
1233,Construction,Good,Small,Cheque,Yes,No,45,12140.0,4.3,0,2.95,9.6,,0.43,Late
1234,Construction,Fair,Medium,Mobile Money,No,No,30,290893.0,4.4,1,1.68,24.1,,1.16,Late
1235,Retail,Fair,Medium,Mobile Money,Yes,No,30,372453.0,2.3,2,1.72,27.4,,1.78,Late
1236,Healthcare,Good,Large,Letter of Credit,No,Yes,45,389888.0,2.9,0,3.64,10.5,376471.647035097,3.15,On-Time
1237,Technology,Good,Medium,Cheque,No,No,45,831724.0,10.3,0,2.24,13.9,,4.55,On-Time
1238,Manufacturing,Fair,Small,Mobile Money,No,No,45,430051.0,4.3,0,2.47,19.1,,2.68,On-Time
1239,Manufacturing,Fair,Small,Letter of Credit,Yes,No,30,918958.0,7.3,3,1.92,57.6,,1.97,Severely Late
1240,Construction,Good,Small,Bank Transfer,No,Yes,30,836766.0,18.5,0,2.55,9.2,469283.76378098683,0.4,On-Time
1241,Healthcare,Fair,Large,Mobile Money,No,Yes,30,253689.0,3.3,1,0.95,24.8,183316.86749352078,3.29,Late
1242,Retail,Excellent,Small,Bank Transfer,No,Yes,90,212837.0,1.9,1,0.0,24.2,200606.85875482977,0.53,Late
1243,Construction,Good,Medium,Bank Transfer,No,Yes,30,895920.0,1.7,0,2.98,13.5,393756.6280080389,0.74,On-Time
1244,Technology,Fair,Medium,Bank Transfer,No,Yes,45,606015.0,2.4,0,2.12,14.6,390927.46152986895,4.68,On-Time
1245,Manufacturing,Excellent,Large,Mobile Money,No,No,45,813962.0,2.4,0,1.47,11.3,,2.25,On-Time
1246,Retail,Excellent,Enterprise,Mobile Money,No,No,60,218064.0,5.7,2,2.19,34.5,,1.37,Late
1247,Construction,Fair,Small,Letter of Credit,No,No,45,412128.0,6.7,3,3.01,30.8,,0.86,Late
1248,Manufacturing,Poor,Small,Bank Transfer,No,No,30,134292.0,1.9,2,2.82,45.1,,1.82,Late
1249,Manufacturing,Excellent,Enterprise,Bank Transfer,No,Yes,45,801402.0,2.1,1,1.13,29.6,757913.0847172496,3.08,On-Time
1250,Manufacturing,Poor,Small,Bank Transfer,No,No,30,199852.0,1.9,0,1.78,13.1,,1.96,On-Time
1251,Manufacturing,Fair,Small,Cheque,No,No,60,557622.0,5.6,0,1.4,14.1,,1.11,Late
1252,Manufacturing,Excellent,Large,Cheque,No,Yes,45,1082471.0,6.3,1,3.18,10.5,1284470.7050487606,1.56,On-Time
1253,Construction,Good,Enterprise,Cheque,No,Yes,60,167346.0,5.5,0,4.46,22.5,90919.94036571139,1.01,Late
1254,Healthcare,Good,Large,Cheque,No,No,30,372651.0,10.9,0,4.68,22.7,,2.65,On-Time
1255,Retail,Good,Small,Bank Transfer,No,Yes,30,106303.0,2.6,2,2.52,28.2,88914.07578244273,1.02,On-Time
1256,Retail,Poor,Enterprise,Bank Transfer,No,No,45,102365.0,2.4,1,1.82,27.9,,0.96,Late
1257,Retail,Fair,Medium,Bank Transfer,No,No,30,269118.0,2.9,1,0.82,19.6,,1.81,On-Time
1258,Construction,Fair,Medium,Letter of Credit,No,No,45,31806.0,10.1,1,1.92,10.9,,0.57,Late
1259,Retail,Good,Large,Mobile Money,No,Yes,30,404874.0,1.7,0,3.06,18.4,313232.99320166325,1.3,On-Time
1260,Technology,Fair,Medium,Cheque,Yes,No,60,378540.0,10.0,0,2.0,18.5,,5.23,Late
1261,Technology,Good,Small,Letter of Credit,Yes,No,45,125733.0,25.0,1,1.47,28.8,,4.08,On-Time
1262,Technology,Fair,Medium,Cheque,No,No,15,244690.0,4.4,1,4.68,39.6,,4.81,On-Time
1263,Retail,Excellent,Medium,Letter of Credit,Yes,No,30,214667.0,1.6,2,0.81,51.9,,1.29,On-Time
1264,Retail,Good,Large,Letter of Credit,No,No,15,976339.0,9.8,2,3.32,43.3,,1.47,On-Time
1265,Construction,Fair,Large,Cheque,No,No,15,1356796.0,3.2,0,2.61,5.3,,1.15,On-Time
1266,Healthcare,Poor,Large,Bank Transfer,No,Yes,45,135775.0,11.8,1,3.35,22.7,86050.65316089267,2.74,Late
1267,Manufacturing,Good,Large,Letter of Credit,No,No,45,48288.0,4.8,0,1.4,18.6,,2.58,On-Time
1268,Manufacturing,Good,Enterprise,Cheque,No,No,60,39933.0,6.1,1,1.1,27.1,,2.43,Late
1269,Manufacturing,Excellent,Large,Bank Transfer,No,No,60,419932.0,1.8,0,1.78,7.6,,2.15,On-Time
1270,Manufacturing,Good,Medium,Bank Transfer,No,No,30,176181.0,2.6,1,0.84,22.5,,1.91,On-Time
1271,Retail,Good,Large,Cheque,No,No,30,504643.0,6.6,3,3.56,43.1,,0.89,Late
1272,Retail,Good,Large,Bank Transfer,Yes,Yes,15,140689.0,4.1,2,1.34,32.6,89310.71179245062,1.23,On-Time
1273,Retail,Fair,Medium,Bank Transfer,Yes,No,15,94885.0,6.9,1,0.64,25.0,,1.53,On-Time
1274,Construction,Good,Enterprise,Bank Transfer,No,Yes,45,692074.0,4.6,2,3.21,25.7,324622.3287543826,1.07,Late
1275,Construction,Good,Small,Mobile Money,No,Yes,15,140137.0,4.2,0,0.89,9.7,149934.25033677492,0.68,On-Time
1276,Manufacturing,Excellent,Large,Bank Transfer,No,No,30,304625.0,21.5,0,3.86,11.8,,2.26,On-Time
1277,Manufacturing,Good,Large,Bank Transfer,No,No,45,470919.0,8.7,1,2.0,19.0,,1.69,Late
1278,Manufacturing,Good,Large,Cheque,No,No,30,376858.0,1.1,0,2.71,16.8,,2.09,On-Time
1279,Manufacturing,Fair,Medium,Bank Transfer,No,No,45,142330.0,8.1,1,1.32,31.8,,2.16,Late
1280,Manufacturing,Good,Large,Cheque,No,No,15,78203.0,2.1,0,0.09,13.5,,2.04,On-Time
1281,Technology,Excellent,Medium,Bank Transfer,No,Yes,30,179808.0,3.8,4,1.9,56.1,156720.41410647432,4.46,On-Time
1282,Manufacturing,Excellent,Large,Letter of Credit,No,Yes,30,178303.0,3.1,0,0.52,17.2,96569.63816679773,2.31,On-Time
1283,Healthcare,Good,Medium,Bank Transfer,No,No,30,317602.0,13.3,0,1.12,10.2,,2.75,On-Time
1284,Retail,Good,Large,Letter of Credit,No,No,30,135161.0,2.7,1,2.42,7.7,,1.33,Late
1285,Technology,Fair,Small,Bank Transfer,No,No,30,459008.0,6.9,3,3.13,44.0,,5.41,Late
1286,Healthcare,Fair,Small,Bank Transfer,No,No,15,405510.0,1.9,2,0.77,36.0,,2.91,On-Time
1287,Retail,Excellent,Large,Bank Transfer,No,No,60,596262.0,7.0,1,1.45,27.1,,1.99,On-Time
1288,Manufacturing,Good,Enterprise,Bank Transfer,No,No,45,283220.0,5.7,0,2.66,9.3,,2.41,On-Time
1289,Manufacturing,Fair,Large,Bank Transfer,No,Yes,15,272691.0,6.6,0,1.43,17.7,275863.13925301685,1.85,On-Time
1290,Retail,Good,Enterprise,Letter of Credit,Yes,Yes,30,216171.0,1.4,1,3.63,37.5,190702.68363192707,0.65,On-Time
1291,Healthcare,Poor,Medium,Letter of Credit,Yes,No,60,634135.0,14.4,1,3.34,22.4,,2.84,Late
1292,Construction,Good,Medium,Bank Transfer,No,No,45,608158.0,8.3,1,4.24,32.0,,0.66,Late
1293,Retail,Poor,Small,Letter of Credit,No,No,30,532163.0,5.6,0,1.46,20.2,,0.94,On-Time
1294,Manufacturing,Good,Medium,Bank Transfer,No,No,15,285604.0,3.0,1,1.31,24.6,,2.3,On-Time
1295,Technology,Good,Enterprise,Cheque,No,Yes,15,459033.0,2.7,1,2.23,32.1,488494.0112211454,4.0,On-Time
1296,Construction,Excellent,Medium,Bank Transfer,No,No,90,289765.0,11.9,1,3.93,33.4,,1.28,Late
1297,Construction,Fair,Large,Letter of Credit,No,No,15,546575.0,10.7,1,2.73,19.7,,1.21,On-Time
1298,Technology,Fair,Large,Mobile Money,Yes,Yes,60,506864.0,3.9,2,0.84,45.5,526597.1282086198,4.99,Severely Late
1299,Retail,Fair,Large,Letter of Credit,No,No,90,192141.0,17.5,1,0.0,23.8,,1.53,Late
1300,Construction,Excellent,Medium,Bank Transfer,No,No,30,463200.0,14.8,3,2.0,39.2,,0.22,On-Time
1301,Manufacturing,Fair,Medium,Mobile Money,No,No,90,159645.0,12.7,1,0.94,26.8,,2.11,Severely Late
1302,Technology,Fair,Small,Cheque,No,No,30,814304.0,4.4,1,4.09,24.0,,5.0,On-Time
1303,Retail,Poor,Small,Bank Transfer,No,No,45,276355.0,8.0,0,0.78,10.3,,1.5,Late
1304,Construction,Fair,Medium,Mobile Money,No,No,30,108023.0,2.6,0,1.45,14.4,,0.73,On-Time
1305,Construction,Fair,Medium,Letter of Credit,Yes,No,30,279763.0,1.6,0,4.41,13.8,,1.22,On-Time
1306,Retail,Good,Small,Bank Transfer,No,No,60,419709.0,11.1,1,2.99,23.5,,0.95,Late
1307,Healthcare,Good,Medium,Mobile Money,No,Yes,30,429191.0,5.6,0,0.02,15.0,503374.26886928035,2.67,On-Time
1308,Technology,Fair,Medium,Cheque,No,No,45,288267.0,5.9,1,2.6,25.5,,4.94,On-Time
1309,Construction,Fair,Medium,Letter of Credit,No,No,15,201909.0,2.5,0,2.61,8.8,,0.93,On-Time
1310,Construction,Good,Medium,Bank Transfer,No,No,60,80783.0,12.7,1,2.74,27.1,,0.67,Late
1311,Technology,Fair,Small,Bank Transfer,No,No,45,402480.0,1.4,4,1.86,41.5,,3.56,On-Time
1312,Healthcare,Good,Medium,Letter of Credit,No,Yes,90,148399.0,3.1,0,2.26,21.6,128170.094291265,2.27,On-Time
1313,Manufacturing,Poor,Medium,Bank Transfer,Yes,No,45,82627.0,8.3,2,0.44,27.0,,1.87,Severely Late
1314,Manufacturing,Fair,Small,Bank Transfer,No,Yes,60,431303.0,12.6,0,0.71,15.4,247714.3358435317,2.17,On-Time
1315,Retail,Good,Large,Mobile Money,No,Yes,45,405921.0,5.7,0,2.11,21.5,427314.4980446713,1.45,On-Time
1316,Manufacturing,Good,Large,Bank Transfer,No,No,15,230919.0,7.7,0,2.72,16.8,,2.31,On-Time
1317,Technology,Good,Large,Bank Transfer,No,No,45,123025.0,2.8,1,3.17,16.3,,4.86,On-Time
1318,Retail,Excellent,Small,Letter of Credit,No,Yes,45,231210.0,2.8,0,2.35,15.2,104926.69001011702,1.9,On-Time
1319,Retail,Excellent,Medium,Bank Transfer,No,Yes,45,348200.0,3.5,1,1.15,25.3,205437.89457412745,0.82,On-Time
1320,Healthcare,Fair,Small,Bank Transfer,No,No,15,661190.0,6.0,0,2.58,11.4,,2.05,On-Time
1321,Retail,Good,Medium,Cheque,Yes,Yes,60,275736.0,4.5,1,2.3,19.8,212111.67605621656,1.1,On-Time
1322,Construction,Poor,Enterprise,Cheque,No,No,45,406060.0,4.6,0,2.05,12.7,,1.09,Severely Late
1323,Construction,Fair,Small,Cheque,No,No,30,144625.0,4.7,2,2.21,34.2,,0.9,Late
1324,Construction,Fair,Large,Letter of Credit,No,No,60,430424.0,13.2,0,3.88,23.3,,0.85,On-Time
1325,Technology,Fair,Medium,Bank Transfer,No,No,30,338791.0,3.9,3,1.6,39.0,,5.21,Late
1326,Healthcare,Fair,Medium,Letter of Credit,No,No,30,249198.0,19.5,1,0.45,30.4,,3.55,Late
1327,Manufacturing,Good,Medium,Bank Transfer,No,No,30,791839.0,0.4,0,1.51,7.0,,1.71,On-Time
1328,Retail,Fair,Medium,Cheque,No,No,60,11582.0,13.6,1,0.3,20.5,,1.4,Late
1329,Retail,Excellent,Medium,Letter of Credit,No,No,60,94474.0,25.0,0,0.94,21.4,,1.55,Late
1330,Manufacturing,Good,Medium,Mobile Money,No,Yes,45,696904.0,7.6,1,1.49,24.4,669854.9331425787,2.31,On-Time
1331,Technology,Good,Large,Bank Transfer,Yes,No,30,43438.0,8.5,1,3.8,26.1,,4.15,Late
1332,Healthcare,Poor,Enterprise,Mobile Money,Yes,Yes,45,313017.0,1.1,1,1.33,32.2,366206.78913318604,3.24,Late
1333,Technology,Good,Small,Letter of Credit,No,No,30,209782.0,13.8,0,2.62,0.5,,5.04,On-Time
1334,Healthcare,Fair,Large,Mobile Money,No,Yes,60,510933.0,3.6,1,2.56,28.0,241619.43213736557,3.17,Severely Late
1335,Retail,Good,Large,Bank Transfer,Yes,No,60,623810.0,1.8,2,1.97,32.8,,1.54,Late
1336,Retail,Fair,Large,Letter of Credit,No,No,45,190156.0,4.5,1,1.79,39.7,,0.47,On-Time
1337,Retail,Excellent,Enterprise,Letter of Credit,No,No,45,607990.0,5.4,2,2.33,42.7,,1.64,On-Time
1338,Healthcare,Fair,Enterprise,Letter of Credit,Yes,Yes,30,237772.0,7.2,1,2.89,32.1,201243.28525036274,2.72,Late
1339,Manufacturing,Good,Large,Bank Transfer,Yes,No,30,731569.0,4.4,3,1.6,48.8,,1.97,Late
1340,Technology,Good,Large,Mobile Money,No,Yes,30,436146.0,2.6,1,1.81,16.2,274616.80591297004,4.24,On-Time
1341,Manufacturing,Good,Medium,Bank Transfer,No,Yes,30,53971.0,8.4,2,4.07,41.9,44441.20491900756,2.04,On-Time
1342,Retail,Good,Large,Bank Transfer,Yes,Yes,45,597111.0,5.2,3,2.77,43.2,492175.5684888741,1.31,Late
1343,Manufacturing,Fair,Medium,Bank Transfer,No,Yes,45,279841.0,4.2,1,2.86,20.5,129362.8639624941,1.98,On-Time
1344,Manufacturing,Fair,Medium,Bank Transfer,No,Yes,15,287325.0,7.9,2,3.65,23.4,343655.99201215705,1.86,On-Time
1345,Technology,Fair,Medium,Bank Transfer,Yes,No,30,961301.0,3.3,2,2.23,26.7,,4.88,On-Time
1346,Retail,Good,Large,Mobile Money,No,Yes,30,970827.0,1.6,2,2.16,29.1,505914.0369141042,1.38,On-Time
1347,Healthcare,Good,Medium,Bank Transfer,No,Yes,15,336916.0,9.1,1,2.79,18.5,264458.3435183273,3.11,On-Time
1348,Construction,Good,Small,Bank Transfer,No,No,60,147129.0,6.5,0,3.13,16.1,,0.32,On-Time
1349,Healthcare,Fair,Large,Mobile Money,No,Yes,45,463229.0,10.7,1,0.53,12.8,344097.7461980615,2.19,On-Time
1350,Retail,Excellent,Large,Cheque,No,No,90,104690.0,15.1,0,0.85,5.7,,1.19,On-Time
1351,Retail,Fair,Small,Mobile Money,No,Yes,45,120835.0,1.5,0,1.87,3.6,106826.4518126305,1.53,On-Time
1352,Retail,Fair,Medium,Bank Transfer,No,No,15,65452.0,13.5,0,2.77,12.0,,0.79,On-Time
1353,Manufacturing,Good,Large,Cheque,No,No,45,569725.0,2.9,1,1.81,21.4,,2.13,On-Time
1354,Retail,Fair,Large,Cheque,No,Yes,90,229755.0,10.8,0,2.17,23.0,115243.52174244206,1.68,On-Time
1355,Manufacturing,Good,Medium,Bank Transfer,No,No,30,503471.0,20.4,0,0.29,11.0,,2.7,On-Time
1356,Technology,Fair,Enterprise,Cheque,No,No,30,88245.0,3.3,2,3.0,21.7,,4.73,On-Time
1357,Retail,Poor,Small,Bank Transfer,Yes,No,90,685092.0,4.8,2,2.45,29.0,,1.19,Severely Late
1358,Manufacturing,Good,Medium,Cheque,No,No,45,376718.0,8.9,0,2.33,30.2,,2.7,On-Time
1359,Healthcare,Poor,Medium,Bank Transfer,No,Yes,15,180107.0,3.9,0,1.42,14.5,188300.31124459894,2.73,On-Time
1360,Healthcare,Fair,Large,Bank Transfer,No,Yes,90,270979.0,6.9,2,2.86,29.2,226646.9428490442,3.76,Late
1361,Retail,Excellent,Medium,Bank Transfer,No,No,30,204898.0,2.1,2,2.27,39.8,,1.44,Late
1362,Manufacturing,Good,Small,Mobile Money,No,No,60,374631.0,3.8,0,1.91,22.6,,2.62,On-Time
1363,Healthcare,Poor,Large,Bank Transfer,No,Yes,15,877539.0,3.2,0,0.22,10.6,370891.04574272525,3.25,On-Time
1364,Technology,Good,Small,Bank Transfer,No,No,30,484410.0,11.3,0,0.57,15.6,,4.49,On-Time
1365,Manufacturing,Excellent,Small,Mobile Money,No,Yes,15,540589.0,3.4,1,2.43,29.3,426680.3165822372,2.13,On-Time
1366,Manufacturing,Good,Small,Cheque,No,Yes,30,993282.0,14.7,1,1.74,14.9,905855.8083582998,2.21,On-Time
1367,Manufacturing,Fair,Small,Mobile Money,No,No,45,218544.0,6.0,1,2.77,27.3,,2.34,On-Time
1368,Construction,Poor,Large,Letter of Credit,Yes,Yes,30,765045.0,8.3,1,0.0,18.5,831673.6596096266,0.91,Severely Late
1369,Construction,Fair,Medium,Bank Transfer,No,Yes,30,603341.0,6.6,3,0.01,47.4,595494.3688419962,0.83,Late
1370,Manufacturing,Fair,Large,Cheque,No,No,30,210963.0,25.0,2,0.93,44.2,,1.5,Late
